Import Date,ISID,Project,Protein,Modality,Control Type,Stress Condition,Temp. (°C),Time (Days),Well ID,Protein Conc (mg/mL),Sample Name,Notebook#,pH,Buffer,Arginine (mM),NaCl (mM),PS80 (%),Sucrose (%),Trehalose (%),Additional Excipient Name,Additional Excipient Unit,Additional Excipient Conc,CE-SDS NR - %Purity Sum,CE-SDS NR - Δ %Purity,CE-SDS NR - Abs (Δ %Purity),CE-SDS Red - %Purity Main Peak,CE-SDS Red - %Purity Sum,CE-SDS Red - Δ %Purity,CE-SDS Red - Abs (Δ %Purity),UV-Vis - A350-A500,cIEF - %Main,cIEF - %Acidic,cIEF - %Basic,cIEF - Δ %Main,cIEF - Δ %Acidic,cIEF - Δ %Basic,cIEF - Abs (Δ %Main),cIEF - Abs (Δ %Acidic),cIEF - Abs (Δ %Basic),DSF - Tm1 (°C),DSF - Tm2 (°C),FC - Initial - 0.22 μm conc. (cells/mL),FC - Initial - 0.45 μm conc. (cells/mL),FC - Initial - 0.88 μm conc. (cells/mL),FC - Initial - 1 μm conc. (cells/mL),FC - Initial - 1.35 μm conc. (cells/mL),FC - Initial - 2 μm conc. (cells/mL),FC - Initial - 5 μm conc. (cells/mL),FC - Initial - 10 μm conc. (cells/mL),FC - Initial - 25 μm conc. (cells/mL),FC - Stress - 0.22 μm conc. (cells/mL),FC - Stress - 0.45 μm conc. (cells/mL),FC - Stress - 0.88 μm conc. (cells/mL),FC - Stress - 1 μm conc. (cells/mL),FC - Stress - 1.35 μm conc. (cells/mL),FC - Stress - 2 μm conc. (cells/mL),FC - Stress - 5 μm conc. (cells/mL),FC - Stress - 10 μm conc. (cells/mL),FC - Stress - 25 μm conc. (cells/mL),AVG__2_UM,AVG__5_UM,AVG__25_UM,AVG_2_50_UM,AVG__100_UM,AVG_PARTICLE_COVERAGE____,RP-UPLC %Main,RP-UPLC %Pre-Peak,RP-UPLC %Post-Peak,RP-UPLC - Δ %Main,RP-UPLC - Δ %Pre-Peak,RP-UPLC - Δ %Post-Peak,RP-UPLC - Abs (Δ %Main),RP-UPLC - Abs (Δ %Pre-Peak),RP-UPLC - Abs (Δ %Post-Peak),UP-SEC - %Monomer,UP-SEC - %LMW,UP-SEC - %HMW,UP-SEC - Δ %Monomer,UP-SEC - Δ %LMW,UP-SEC - Δ %HMW,UP-SEC - Abs(Δ %Monomer),UP-SEC - Abs(Δ %LMW),UP-SEC - Abs(Δ %HMW),BATCH_BIOREG_ID,C_BIOREG_ID,FRAMEWORK,MERCK_NAME,PI,MW,IMPORTED_DATA_FILE_NAME,TARGETS,REAGENT_TYPE,Simplified Excipients,1st Excipient in Sample,2nd Excipient in Sample,#Conc for Excipient1,Origin of data
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.02,,10,MK-1248_14FM1000_2%_ST_0.5H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,2%14FM1000,2%14FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490740.7,30423.7,0,490740.7,0,0.4,,,,,,,,,,98.51,0,1.49,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.04,,10,MK-1248_14FM1000_2%_ST_1H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,2%14FM1000,2%14FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152116.3,21164.3,3968.3,150793.7,0,0.4,,,,,,,,,,98.5,0,1.5,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.08,,10,MK-1248_14FM1000_2%_ST_2H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,2%14FM1000,2%14FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236772.3,41005,1322.7,236772.3,0,1.1,,,,,,,,,,98.55,0,1.45,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.16,,10,MK-1248_14FM1000_2%_ST_4H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,2%14FM1000,2%14FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3890211.7,1585979,1322.7,3890211.7,0,0.7,,,,,,,,,,98.45,0,1.55,-0.1,0,0.1,0.1,0,0.1,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,5,0,,10,MK-1248_14FM1000_2%_ST_CT,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,2%14FM1000,2%14FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234127,78042.3,11905,231481.3,0,0.6,,,,,,,,,,98.59,0,1.41,0.1,0,-0.1,0.1,0,0.1,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.02,,10,MK-1248_18FM1000_0.02%_ST_0.5H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.02%18FM1000,0.02%18FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451058.3,448412.7,2645.7,2448413,1322.7,0.6,,,,,,,,,,99,0,1,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.04,,10,MK-1248_18FM1000_0.02%_ST_1H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.02%18FM1000,0.02%18FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26585978.7,9494709,2645.7,26585978.7,0,2.9,,,,,,,,,,98.95,0,1.05,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.08,,10,MK-1248_18FM1000_0.02%_ST_2H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.02%18FM1000,0.02%18FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14009259,7994709,5291,14009259,0,1.6,,,,,,,,,,98.93,0,1.07,0,0,0.1,0,0,0.1,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.16,,10,MK-1248_18FM1000_0.02%_ST_4H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.02%18FM1000,0.02%18FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63904762,25937830.7,6614,63902116.3,0,5.2,,,,,,,,,,98.89,0,1.11,-0.1,0,0.1,0.1,0,0.1,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,5,0,,10,MK-1248_18FM1000_0.02%_ST_CT,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.02%18FM1000,0.02%18FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7169,1587.3,79.3,7143,13.3,0.3,,,,,,,,,,99.13,0,0.87,0.1,0,-0.2,0.1,0,0.2,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.02,,10,MK-1248_18FM1000_2%_ST_0.5H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,2%18FM1000,2%18FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3174603,67460.3,2645.3,3171957.7,0,1.4,,,,,,,,,,93.01,0,6.99,-0.1,0,0.1,0.1,0,0.1,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.04,,10,MK-1248_18FM1000_2%_ST_1H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,2%18FM1000,2%18FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10813492,675926,6614,10812169.3,0,0.8,,,,,,,,,,92.55,0,7.45,-0.6,0,0.6,0.6,0,0.6,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.08,,10,MK-1248_18FM1000_2%_ST_2H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,2%18FM1000,2%18FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8981481.3,850529.3,0,8981481.3,0,0.7,,,,,,,,,,92.06,0,7.94,-1.1,0,1.1,1.1,0,1.1,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.16,,10,MK-1248_18FM1000_2%_ST_4H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,2%18FM1000,2%18FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34526455,7760582,0,34526455,0,2.2,,,,,,,,,,92.65,0,7.35,-0.5,0,0.5,0.5,0,0.5,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,5,0,,10,MK-1248_18FM1000_2%_ST_CT,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,2%18FM1000,2%18FM1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82301.7,14140,26.7,82301.7,0,1.5,,,,,,,,,,95.5,0,4.5,2.3,0,-2.3,2.3,0,2.3,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.02,,10,MK-1248_Brij58_0.0075%_ST_0.5H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.0075%Brij58,0.0075%Brij58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35632275,6906084.7,1322.7,35632275,0,3,,,,,,,,,,99.4,0,0.6,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.04,,10,MK-1248_Brij58_0.0075%_ST_1H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.0075%Brij58,0.0075%Brij58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37082010.7,10238095,1322.7,37082010.7,0,3,,,,,,,,,,99.43,0,0.57,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.08,,10,MK-1248_Brij58_0.0075%_ST_2H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.0075%Brij58,0.0075%Brij58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14346560.7,7439153.3,1322.7,14346560.7,0,2.3,,,,,,,,,,99.44,0,0.56,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.16,,10,MK-1248_Brij58_0.0075%_ST_4H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.0075%Brij58,0.0075%Brij58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124780423.3,41841269.7,3968.3,124779100.7,1322.7,10.7,,,,,,,,,,99.43,0,0.57,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,5,0,,10,MK-1248_Brij58_0.0075%_ST_CT,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.0075%Brij58,0.0075%Brij58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553,859.7,26.3,2553,0,0.9,,,,,,,,,,99.48,0,0.52,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,25,0.04,,10,MK-1248_HPbCD_0.4%_GF_1H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPbCD,0.4%HPbCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.3,648,39.7,1878.3,0,0.7,,,,,,,,,,99.3,0,0.7,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,25,0.08,,10,MK-1248_HPbCD_0.4%_GF_2H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPbCD,0.4%HPbCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8359.7,1627,79.3,8346.3,13.3,0.9,,,,,,,,,,99.3,0,0.7,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,25,0.16,,10,MK-1248_HPbCD_0.4%_GF_4H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPbCD,0.4%HPbCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12248.7,2381,66.3,12235.7,0,0.9,,,,,,,,,,99.27,0,0.73,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,5,0,,10,MK-1248_HPbCD_0.4%_GF_CT,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPbCD,0.4%HPbCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5397,992,26.7,5383.7,0,0.9,,,,,,,,,,99.3,0,0.7,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.02,,10,MK-1248_HPbCD_0.4%_ST_0.5H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPbCD,0.4%HPbCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35929894.3,6645502.7,2645.3,35928571.7,0,2.8,,,,,,,,,,99.48,0,0.52,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.04,,10,MK-1248_HPbCD_0.4%_ST_1H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPbCD,0.4%HPbCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31490740.7,9419312,1322.7,31490740.7,0,2.3,,,,,,,,,,99.5,0,0.5,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.08,,10,MK-1248_HPbCD_0.4%_ST_2H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPbCD,0.4%HPbCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42026455,20243386.3,1322.7,42026455,0,4.3,,,,,,,,,,99.5,0,0.5,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.16,,10,MK-1248_HPbCD_0.4%_ST_4H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPbCD,0.4%HPbCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86423280.3,13425925.7,11905,86420635,0,6.8,,,,,,,,,,99.54,0,0.46,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,5,0,,10,MK-1248_HPbCD_0.4%_ST_CT,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPbCD,0.4%HPbCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323,317.3,0,1323,0,0.8,,,,,,,,,,99.55,0,0.45,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,25,0.04,,10,MK-1248_HPgCD_0.4%_GF_1H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPgCD,0.4%HPgCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6468,1547.7,79.7,6455,0,0.7,,,,,,,,,,99.43,0,0.57,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,25,0.08,,10,MK-1248_HPgCD_0.4%_GF_2H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPgCD,0.4%HPgCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10119,4709,357,10106,0,0.9,,,,,,,,,,99.44,0,0.56,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,25,0.16,,10,MK-1248_HPgCD_0.4%_GF_4H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPgCD,0.4%HPgCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17460.3,7381,185.3,17434,0,1,,,,,,,,,,99.36,0,0.63,-0.1,0,0.1,0.1,0,0.1,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,5,0,,10,MK-1248_HPgCD_0.4%_GF_CT,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPgCD,0.4%HPgCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373,1177,26.3,3346.7,0,0.6,,,,,,,,,,99.45,0,0.55,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.02,,10,MK-1248_HPgCD_0.4%_ST_0.5H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPgCD,0.4%HPgCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22060846.7,1076719.7,0,22060846.7,0,1.7,,,,,,,,,,99.54,0,0.46,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.04,,10,MK-1248_HPgCD_0.4%_ST_1H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPgCD,0.4%HPgCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40357143,10527778,0,40357143,0,3.2,,,,,,,,,,99.54,0,0.46,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.08,,10,MK-1248_HPgCD_0.4%_ST_2H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPgCD,0.4%HPgCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81076719.3,23912698.3,0,81076719.3,0,6.1,,,,,,,,,,99.57,0,0.43,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.16,,10,MK-1248_HPgCD_0.4%_ST_4H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPgCD,0.4%HPgCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128591269.7,36044973.7,0,128591269.7,0,9.8,,,,,,,,,,99.59,0,0.41,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,5,0,,10,MK-1248_HPgCD_0.4%_ST_CT,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.4%HPgCD,0.4%HPgCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473.3,886.3,26.3,2460.3,0,0.6,,,,,,,,,,99.54,0,0.46,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,25,0.04,,10,MK-1248_MoNi_0.02%_GF_1H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.02%MoNi,0.02%MoNi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3597.7,978.7,0,3597.7,0,0.6,,,,,,,,,,99.41,0,0.59,0.1,0,-0.1,0.1,0,0.1,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,25,0.08,,10,MK-1248_MoNi_0.02%_GF_2H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.02%MoNi,0.02%MoNi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.3,608.3,53,2195.7,13.3,33.8,,,,,,,,,,99.34,0,0.66,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,25,0.16,,10,MK-1248_MoNi_0.02%_GF_4H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.02%MoNi,0.02%MoNi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9536.7,2777.7,224.7,9444.7,26.7,0.9,,,,,,,,,,99.12,0,0.88,-0.2,0,0.2,0.2,0,0.2,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,5,0,,10,MK-1248_MoNi_0.02%_GF_CT,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.02%MoNi,0.02%MoNi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11799,2949.7,66,11759.3,13.3,0.7,,,,,,,,,,99.45,0,0.55,0.1,0,-0.1,0.1,0,0.1,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,25,0.04,,10,MK-1248_MoNi_0.05%_GF_1H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.05%MoNi,0.05%MoNi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.7,423.3,53,1666.3,0,0.7,,,,,,,,,,99.43,0,0.58,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,25,0.08,,10,MK-1248_MoNi_0.05%_GF_2H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.05%MoNi,0.05%MoNi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.3,489.3,26.7,1918.3,0,0.6,,,,,,,,,,99.42,0,0.58,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,25,0.16,,10,MK-1248_MoNi_0.05%_GF_4H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.05%MoNi,0.05%MoNi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.7,212,39.7,899.3,13.3,0.7,,,,,,,,,,99.42,0,0.58,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,G-Force,5,0,,10,MK-1248_MoNi_0.05%_GF_CT,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.05%MoNi,0.05%MoNi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,1917.7,13.3,16375.7,0,0.8,,,,,,,,,,99.43,0,0.57,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.02,,10,MK-1248_MoNi_0.05%_ST_0.5H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.05%MoNi,0.05%MoNi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7247354.7,510582,5291.3,7246032,0,0.6,,,,,,,,,,99.57,0,0.43,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.04,,10,MK-1248_MoNi_0.05%_ST_1H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.05%MoNi,0.05%MoNi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16740740.7,7921957.7,5291,16740740.7,0,1.9,,,,,,,,,,99.54,0,0.46,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
12/13/2023,ramapa,Surfactant,MK-1248,mAb,MULTIPLE CONTROL,Stirring,25,0.08,,10,MK-1248_MoNi_0.05%_ST_2H,NB-ramapa-5085300-0001,6,Histidine,0,0,0,0,0,0.05%MoNi,0.05%MoNi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62666666.7,25095238.3,2645.3,62664021.3,1322.7,5.4,,,,,,,,,,99.53,0,0.47,0,0,0,0,0,0,,,,,,,,,,N/A,-,-,2,Protein Formulation Characterization Summary
