"School","ExamScore","PercentFSM","Gender","VRBand","SchoolDenomination"
42,55,38,"Male","VR1","Maintained"
42,55,38,"Male","VR1","Maintained"
42,29,38,"Male","VR2","Maintained"
42,44,38,"Male","VR1","Maintained"
42,57,38,"Male","VR1","Maintained"
42,45,38,"Male","VR2","Maintained"
42,10,38,"Male","VR3","Maintained"
42,29,38,"Male","VR2","Maintained"
42,15,38,"Male","VR2","Maintained"
42,31,38,"Male","VR1","Maintained"
42,19,38,"Male","VR3","Maintained"
42,25,38,"Male","VR2","Maintained"
42,36,38,"Male","VR2","Maintained"
42,34,38,"Male","VR1","Maintained"
42,25,38,"Male","VR2","Maintained"
42,36,38,"Male","VR1","Maintained"
42,30,38,"Male","VR2","Maintained"
42,5,38,"Male","VR3","Maintained"
42,36,38,"Male","VR2","Maintained"
42,38,38,"Male","VR2","Maintained"
42,35,38,"Male","VR2","Maintained"
42,29,38,"Male","VR2","Maintained"
42,27,38,"Male","VR2","Maintained"
42,31,38,"Male","VR2","Maintained"
42,30,38,"Male","VR2","Maintained"
42,20,38,"Male","VR2","Maintained"
42,36,38,"Male","VR2","Maintained"
42,24,38,"Male","VR2","Maintained"
42,57,38,"Male","VR1","Maintained"
42,34,38,"Male","VR1","Maintained"
43,64,17,"Female","VR1","Maintained"
43,51,17,"Female","VR1","Maintained"
43,31,17,"Female","VR2","Maintained"
43,11,17,"Female","VR2","Maintained"
43,14,17,"Female","VR3","Maintained"
43,17,17,"Female","VR3","Maintained"
43,46,17,"Female","VR2","Maintained"
43,34,17,"Female","VR2","Maintained"
43,51,17,"Female","VR2","Maintained"
43,55,17,"Female","VR1","Maintained"
43,35,17,"Female","VR2","Maintained"
43,34,17,"Female","VR2","Maintained"
43,19,17,"Female","VR2","Maintained"
43,30,17,"Female","VR2","Maintained"
43,13,17,"Female","VR3","Maintained"
43,34,17,"Female","VR2","Maintained"
43,18,17,"Female","VR2","Maintained"
43,43,17,"Female","VR2","Maintained"
43,50,17,"Female","VR1","Maintained"
43,24,17,"Female","VR2","Maintained"
43,18,17,"Female","VR2","Maintained"
43,21,17,"Female","VR3","Maintained"
43,53,17,"Female","VR1","Maintained"
43,6,17,"Female","VR3","Maintained"
43,40,17,"Female","VR2","Maintained"
43,11,17,"Female","VR3","Maintained"
43,10,17,"Female","VR3","Maintained"
43,19,17,"Female","VR2","Maintained"
43,45,17,"Female","VR2","Maintained"
43,16,17,"Female","VR2","Maintained"
43,53,17,"Female","VR2","Maintained"
43,54,17,"Female","VR2","Maintained"
43,51,17,"Female","VR1","Maintained"
43,38,17,"Female","VR2","Maintained"
43,31,17,"Female","VR2","Maintained"
43,44,17,"Female","VR1","Maintained"
43,23,17,"Female","VR2","Maintained"
43,66,17,"Female","VR2","Maintained"
43,41,17,"Female","VR2","Maintained"
43,16,17,"Female","VR2","Maintained"
43,45,17,"Female","VR1","Maintained"
43,35,17,"Female","VR1","Maintained"
43,30,17,"Female","VR3","Maintained"
43,3,19,"Female","VR3","Maintained"
43,27,19,"Female","VR2","Maintained"
43,24,19,"Female","VR2","Maintained"
43,42,19,"Female","VR2","Maintained"
43,8,19,"Female","VR3","Maintained"
43,31,19,"Female","VR2","Maintained"
43,10,19,"Female","VR2","Maintained"
43,26,19,"Female","VR1","Maintained"
43,37,19,"Female","VR2","Maintained"
43,24,19,"Female","VR2","Maintained"
43,29,19,"Female","VR1","Maintained"
43,20,19,"Female","VR2","Maintained"
43,31,19,"Female","VR2","Maintained"
43,39,19,"Female","VR2","Maintained"
43,34,19,"Female","VR2","Maintained"
43,31,19,"Female","VR2","Maintained"
43,11,19,"Female","VR2","Maintained"
43,17,19,"Female","VR3","Maintained"
43,32,19,"Female","VR2","Maintained"
43,29,19,"Female","VR1","Maintained"
43,23,19,"Female","VR2","Maintained"
43,39,19,"Female","VR2","Maintained"
43,36,19,"Female","VR2","Maintained"
43,27,19,"Female","VR2","Maintained"
43,43,19,"Female","VR2","Maintained"
43,44,19,"Female","VR2","Maintained"
43,15,19,"Female","VR3","Maintained"
43,41,19,"Female","VR2","Maintained"
43,40,19,"Female","VR1","Maintained"
43,20,19,"Female","VR2","Maintained"
43,19,19,"Female","VR2","Maintained"
43,5,19,"Female","VR2","Maintained"
43,28,19,"Female","VR1","Maintained"
43,26,19,"Female","VR2","Maintained"
43,24,19,"Female","VR2","Maintained"
43,30,19,"Female","VR2","Maintained"
43,44,19,"Female","VR1","Maintained"
43,36,19,"Female","VR1","Maintained"
43,23,19,"Female","VR3","Maintained"
43,37,19,"Female","VR1","Maintained"
43,20,19,"Female","VR2","Maintained"
43,15,19,"Female","VR2","Maintained"
43,24,19,"Female","VR3","Maintained"
43,4,19,"Female","VR3","Maintained"
43,24,19,"Female","VR2","Maintained"
43,55,19,"Female","VR1","Maintained"
43,46,19,"Female","VR1","Maintained"
43,53,19,"Female","VR1","Maintained"
43,17,19,"Female","VR3","Maintained"
43,1,19,"Female","VR2","Maintained"
43,16,19,"Female","VR1","Maintained"
43,4,19,"Female","VR3","Maintained"
43,38,19,"Female","VR2","Maintained"
43,17,19,"Female","VR2","Maintained"
43,18,19,"Female","VR2","Maintained"
43,31,19,"Female","VR2","Maintained"
43,35,19,"Female","VR2","Maintained"
43,14,19,"Female","VR3","Maintained"
43,36,19,"Female","VR1","Maintained"
43,32,19,"Female","VR2","Maintained"
43,27,19,"Female","VR1","Maintained"
43,52,19,"Female","VR1","Maintained"
43,53,19,"Female","VR1","Maintained"
43,53,19,"Female","VR1","Maintained"
43,53,19,"Female","VR1","Maintained"
43,36,19,"Female","VR1","Maintained"
43,27,19,"Female","VR2","Maintained"
43,45,19,"Female","VR2","Maintained"
43,29,19,"Female","VR2","Maintained"
43,28,19,"Female","VR2","Maintained"
43,42,19,"Female","VR1","Maintained"
43,22,19,"Female","VR2","Maintained"
43,27,19,"Female","VR3","Maintained"
43,29,19,"Female","VR2","Maintained"
43,15,19,"Female","VR3","Maintained"
43,16,19,"Female","VR2","Maintained"
43,39,19,"Female","VR2","Maintained"
43,29,19,"Female","VR2","Maintained"
43,54,19,"Female","VR1","Maintained"
43,44,19,"Female","VR1","Maintained"
43,34,19,"Female","VR2","Maintained"
43,12,19,"Female","VR2","Maintained"
43,20,19,"Female","VR2","Maintained"
43,46,19,"Female","VR2","Maintained"
43,12,19,"Female","VR2","Maintained"
43,28,19,"Female","VR2","Maintained"
44,21,42,"Male","VR3","Maintained"
44,43,42,"Male","VR1","Maintained"
44,1,42,"Male","VR3","Maintained"
44,40,42,"Male","VR1","Maintained"
44,17,42,"Male","VR3","Maintained"
44,9,42,"Male","VR2","Maintained"
44,21,42,"Male","VR2","Maintained"
44,31,42,"Male","VR2","Maintained"
44,18,42,"Male","VR2","Maintained"
44,7,42,"Male","VR3","Maintained"
44,4,42,"Male","VR3","Maintained"
44,12,42,"Male","VR3","Maintained"
44,6,42,"Male","VR3","Maintained"
44,3,42,"Male","VR2","Maintained"
44,2,42,"Male","VR3","Maintained"
44,15,42,"Male","VR2","Maintained"
44,27,42,"Male","VR2","Maintained"
44,8,42,"Male","VR2","Maintained"
44,9,42,"Male","VR3","Maintained"
44,5,42,"Male","VR2","Maintained"
44,18,42,"Male","VR1","Maintained"
44,11,42,"Male","VR3","Maintained"
44,20,42,"Male","VR1","Maintained"
44,19,42,"Male","VR2","Maintained"
44,34,42,"Male","VR1","Maintained"
44,17,42,"Male","VR3","Maintained"
44,14,42,"Male","VR2","Maintained"
44,6,42,"Male","VR2","Maintained"
44,32,42,"Male","VR1","Maintained"
44,23,42,"Male","VR3","Maintained"
44,11,42,"Female","VR2","Maintained"
44,15,42,"Male","VR2","Maintained"
44,8,42,"Male","VR3","Maintained"
44,12,42,"Male","VR2","Maintained"
44,21,42,"Male","VR1","Maintained"
44,5,42,"Male","VR2","Maintained"
44,32,42,"Male","VR1","Maintained"
44,17,42,"Male","VR3","Maintained"
44,20,42,"Male","VR2","Maintained"
44,8,42,"Male","VR1","Maintained"
44,3,42,"Male","VR2","Maintained"
44,39,42,"Male","VR1","Maintained"
44,11,42,"Male","VR2","Maintained"
44,28,42,"Male","VR2","Maintained"
44,18,42,"Male","VR2","Maintained"
44,8,42,"Male","VR3","Maintained"
44,24,42,"Male","VR2","Maintained"
44,20,42,"Male","VR1","Maintained"
44,33,42,"Male","VR2","Maintained"
44,15,42,"Male","VR2","Maintained"
44,24,42,"Male","VR2","Maintained"
44,11,42,"Male","VR2","Maintained"
44,30,52,"Male","VR2","Maintained"
44,18,52,"Male","VR2","Maintained"
44,3,52,"Male","VR3","Maintained"
44,10,52,"Male","VR1","Maintained"
44,15,52,"Male","VR3","Maintained"
44,14,52,"Male","VR3","Maintained"
44,25,52,"Male","VR3","Maintained"
44,9,52,"Male","VR3","Maintained"
44,20,52,"Male","VR2","Maintained"
44,4,52,"Male","VR3","Maintained"
44,12,52,"Male","VR2","Maintained"
44,43,52,"Male","VR2","Maintained"
44,27,52,"Male","VR2","Maintained"
44,16,52,"Male","VR2","Maintained"
44,6,52,"Male","VR2","Maintained"
44,11,52,"Male","VR2","Maintained"
44,13,52,"Male","VR2","Maintained"
44,23,52,"Male","VR2","Maintained"
44,32,52,"Male","VR3","Maintained"
44,14,52,"Male","VR2","Maintained"
44,23,52,"Male","VR2","Maintained"
44,11,52,"Male","VR3","Maintained"
44,4,52,"Male","VR3","Maintained"
44,36,52,"Male","VR2","Maintained"
44,11,52,"Male","VR3","Maintained"
44,25,52,"Male","VR1","Maintained"
44,9,52,"Male","VR2","Maintained"
44,30,52,"Male","VR1","Maintained"
44,5,52,"Male","VR2","Maintained"
44,14,52,"Male","VR3","Maintained"
44,18,52,"Male","VR2","Maintained"
44,15,52,"Male","VR1","Maintained"
44,1,52,"Male","VR2","Maintained"
44,32,52,"Male","VR2","Maintained"
44,27,52,"Male","VR3","Maintained"
44,13,52,"Male","VR2","Maintained"
44,3,52,"Male","VR2","Maintained"
44,22,52,"Male","VR2","Maintained"
44,13,52,"Male","VR3","Maintained"
44,34,52,"Male","VR2","Maintained"
44,10,52,"Male","VR3","Maintained"
44,36,52,"Male","VR2","Maintained"
44,21,52,"Male","VR2","Maintained"
44,17,52,"Male","VR2","Maintained"
44,1,52,"Male","VR3","Maintained"
44,20,52,"Male","VR3","Maintained"
44,21,52,"Male","VR2","Maintained"
44,3,52,"Male","VR1","Maintained"
44,29,52,"Male","VR2","Maintained"
44,3,52,"Male","VR3","Maintained"
44,11,52,"Male","VR2","Maintained"
44,14,52,"Male","VR3","Maintained"
44,13,52,"Male","VR1","Maintained"
44,5,52,"Male","VR3","Maintained"
44,24,52,"Male","VR2","Maintained"
44,16,52,"Male","VR3","Maintained"
44,14,52,"Male","VR2","Maintained"
44,28,52,"Male","VR2","Maintained"
44,24,52,"Male","VR1","Maintained"
44,46,52,"Male","VR1","Maintained"
44,37,52,"Male","VR1","Maintained"
44,20,52,"Male","VR2","Maintained"
44,8,52,"Male","VR3","Maintained"
44,5,52,"Male","VR2","Maintained"
44,22,52,"Male","VR2","Maintained"
44,3,52,"Male","VR2","Maintained"
44,22,52,"Male","VR2","Maintained"
44,21,52,"Male","VR2","Maintained"
44,43,52,"Male","VR2","Maintained"
44,14,52,"Male","VR2","Maintained"
44,4,52,"Male","VR2","Maintained"
44,1,52,"Male","VR3","Maintained"
44,3,52,"Male","VR3","Maintained"
44,28,52,"Male","VR2","Maintained"
44,8,52,"Male","VR3","Maintained"
44,19,52,"Male","VR2","Maintained"
44,30,52,"Male","VR2","Maintained"
44,20,52,"Male","VR2","Maintained"
44,5,52,"Male","VR2","Maintained"
44,55,52,"Male","VR1","Maintained"
44,22,52,"Male","VR2","Maintained"
44,10,52,"Male","VR2","Maintained"
44,21,52,"Male","VR2","Maintained"
44,30,52,"Male","VR3","Maintained"
44,13,52,"Male","VR2","Maintained"
44,4,52,"Male","VR2","Maintained"
44,25,52,"Male","VR2","Maintained"
44,39,52,"Male","VR2","Maintained"
45,13,46,"Female","VR1","Church of England"
45,26,46,"Male","VR1","Church of England"
45,7,46,"Male","VR2","Church of England"
45,4,46,"Male","VR2","Church of England"
45,5,46,"Female","VR3","Church of England"
45,10,46,"Female","VR3","Church of England"
45,2,46,"Male","VR2","Church of England"
45,14,46,"Female","VR1","Church of England"
45,6,46,"Male","VR3","Church of England"
45,5,46,"Male","VR3","Church of England"
45,12,46,"Female","VR3","Church of England"
45,9,46,"Male","VR3","Church of England"
45,8,46,"Male","VR3","Church of England"
45,11,46,"Male","VR2","Church of England"
45,6,46,"Male","VR2","Church of England"
45,28,46,"Male","VR2","Church of England"
45,17,46,"Male","VR2","Church of England"
45,28,46,"Male","VR2","Church of England"
45,6,46,"Male","VR3","Church of England"
45,18,46,"Male","VR2","Church of England"
45,26,46,"Male","VR2","Church of England"
45,23,46,"Female","VR1","Church of England"
45,14,46,"Female","VR2","Church of England"
45,15,46,"Female","VR2","Church of England"
45,8,46,"Male","VR2","Church of England"
45,10,46,"Male","VR2","Church of England"
45,29,46,"Male","VR1","Church of England"
45,6,46,"Male","VR3","Church of England"
45,23,46,"Female","VR1","Church of England"
45,19,46,"Female","VR3","Church of England"
45,6,46,"Male","VR3","Church of England"
45,13,46,"Male","VR2","Church of England"
45,2,46,"Female","VR2","Church of England"
45,9,46,"Male","VR2","Church of England"
45,18,46,"Male","VR1","Church of England"
46,4,35,"Female","VR3","Maintained"
46,2,35,"Female","VR3","Maintained"
46,22,35,"Female","VR2","Maintained"
46,14,35,"Female","VR2","Maintained"
46,24,35,"Female","VR1","Maintained"
46,8,35,"Female","VR2","Maintained"
46,8,35,"Female","VR2","Maintained"
46,7,35,"Female","VR3","Maintained"
46,19,35,"Female","VR2","Maintained"
46,34,35,"Female","VR1","Maintained"
46,13,35,"Female","VR1","Maintained"
46,6,35,"Female","VR2","Maintained"
46,6,35,"Female","VR3","Maintained"
46,31,35,"Female","VR2","Maintained"
46,4,35,"Female","VR2","Maintained"
46,44,35,"Female","VR1","Maintained"
46,22,35,"Female","VR1","Maintained"
46,20,35,"Female","VR1","Maintained"
46,4,35,"Female","VR3","Maintained"
46,17,35,"Female","VR1","Maintained"
46,20,35,"Female","VR1","Maintained"
46,7,35,"Female","VR2","Maintained"
46,11,35,"Female","VR2","Maintained"
46,18,35,"Female","VR2","Maintained"
46,14,35,"Female","VR3","Maintained"
46,2,35,"Female","VR2","Maintained"
46,47,35,"Female","VR1","Maintained"
46,21,35,"Female","VR2","Maintained"
46,10,35,"Female","VR3","Maintained"
46,19,35,"Female","VR2","Maintained"
46,22,35,"Female","VR1","Maintained"
46,14,35,"Female","VR1","Maintained"
46,4,35,"Female","VR3","Maintained"
46,9,35,"Female","VR2","Maintained"
46,6,35,"Female","VR2","Maintained"
46,11,35,"Female","VR3","Maintained"
46,24,35,"Female","VR2","Maintained"
46,34,35,"Female","VR1","Maintained"
46,25,35,"Female","VR2","Maintained"
46,27,35,"Female","VR1","Maintained"
46,29,35,"Female","VR2","Maintained"
46,46,35,"Female","VR1","Maintained"
46,19,35,"Female","VR2","Maintained"
46,9,35,"Female","VR2","Maintained"
46,3,35,"Female","VR2","Maintained"
46,10,35,"Female","VR2","Maintained"
46,21,35,"Female","VR2","Maintained"
46,21,35,"Female","VR2","Maintained"
46,17,35,"Female","VR2","Maintained"
46,50,35,"Female","VR1","Maintained"
46,26,35,"Female","VR2","Maintained"
46,1,35,"Female","VR2","Maintained"
46,19,35,"Female","VR1","Maintained"
46,18,35,"Female","VR2","Maintained"
46,3,35,"Female","VR3","Maintained"
46,21,35,"Female","VR2","Maintained"
46,17,35,"Female","VR2","Maintained"
46,8,35,"Female","VR2","Maintained"
46,9,35,"Female","VR2","Maintained"
46,24,35,"Female","VR1","Maintained"
46,24,35,"Female","VR2","Maintained"
46,22,35,"Female","VR2","Maintained"
46,2,35,"Female","VR2","Maintained"
46,10,35,"Female","VR2","Maintained"
46,25,35,"Female","VR1","Maintained"
46,6,35,"Female","VR3","Maintained"
46,18,35,"Female","VR2","Maintained"
46,17,35,"Female","VR2","Maintained"
46,1,35,"Female","VR2","Maintained"
46,5,35,"Female","VR3","Maintained"
46,13,35,"Female","VR2","Maintained"
46,25,35,"Female","VR1","Maintained"
46,2,35,"Female","VR2","Maintained"
46,2,35,"Female","VR3","Maintained"
46,12,35,"Female","VR2","Maintained"
46,21,35,"Female","VR3","Maintained"
46,18,36,"Female","VR2","Maintained"
46,39,36,"Female","VR2","Maintained"
46,24,36,"Female","VR2","Maintained"
46,18,36,"Female","VR2","Maintained"
46,4,36,"Female","VR3","Maintained"
46,22,36,"Female","VR2","Maintained"
46,31,36,"Female","VR1","Maintained"
46,3,36,"Female","VR2","Maintained"
46,3,36,"Female","VR2","Maintained"
46,30,36,"Female","VR1","Maintained"
46,36,36,"Female","VR1","Maintained"
46,37,36,"Female","VR1","Maintained"
46,25,36,"Female","VR2","Maintained"
46,14,36,"Female","VR2","Maintained"
46,16,36,"Female","VR2","Maintained"
46,22,36,"Female","VR1","Maintained"
46,6,36,"Female","VR3","Maintained"
46,31,36,"Female","VR2","Maintained"
46,18,36,"Female","VR2","Maintained"
46,9,36,"Female","VR2","Maintained"
46,9,36,"Female","VR2","Maintained"
46,12,36,"Female","VR2","Maintained"
46,13,36,"Female","VR2","Maintained"
46,26,36,"Female","VR1","Maintained"
46,27,36,"Female","VR1","Maintained"
46,22,36,"Female","VR2","Maintained"
46,24,36,"Female","VR2","Maintained"
46,10,36,"Female","VR2","Maintained"
46,1,36,"Female","VR2","Maintained"
46,8,36,"Female","VR3","Maintained"
46,3,36,"Female","VR1","Maintained"
46,8,36,"Female","VR2","Maintained"
46,27,36,"Female","VR2","Maintained"
46,23,36,"Female","VR2","Maintained"
46,3,36,"Female","VR2","Maintained"
46,29,36,"Female","VR1","Maintained"
46,22,36,"Female","VR1","Maintained"
46,25,36,"Female","VR1","Maintained"
46,3,36,"Female","VR3","Maintained"
46,9,36,"Female","VR3","Maintained"
46,43,36,"Female","VR1","Maintained"
46,26,36,"Female","VR1","Maintained"
46,16,36,"Female","VR3","Maintained"
46,14,36,"Female","VR3","Maintained"
46,22,36,"Female","VR2","Maintained"
46,10,36,"Female","VR2","Maintained"
46,19,36,"Female","VR2","Maintained"
46,45,36,"Female","VR1","Maintained"
46,18,36,"Female","VR3","Maintained"
46,27,36,"Female","VR2","Maintained"
46,36,36,"Female","VR1","Maintained"
46,36,36,"Female","VR2","Maintained"
46,27,36,"Female","VR2","Maintained"
46,15,36,"Female","VR3","Maintained"
46,17,36,"Female","VR2","Maintained"
46,24,36,"Female","VR1","Maintained"
46,8,36,"Female","VR1","Maintained"
46,17,36,"Female","VR1","Maintained"
46,25,36,"Female","VR2","Maintained"
46,25,36,"Female","VR1","Maintained"
46,18,36,"Female","VR2","Maintained"
46,17,36,"Female","VR2","Maintained"
46,10,36,"Female","VR2","Maintained"
46,31,36,"Female","VR1","Maintained"
46,17,36,"Female","VR1","Maintained"
46,13,36,"Female","VR3","Maintained"
46,12,36,"Female","VR3","Maintained"
46,14,36,"Female","VR2","Maintained"
46,22,36,"Female","VR1","Maintained"
46,42,36,"Female","VR2","Maintained"
46,15,36,"Female","VR3","Maintained"
46,2,36,"Female","VR3","Maintained"
46,37,36,"Female","VR1","Maintained"
46,26,36,"Female","VR2","Maintained"
46,25,36,"Female","VR1","Maintained"
46,13,36,"Female","VR2","Maintained"
46,43,36,"Female","VR2","Maintained"
46,7,36,"Female","VR3","Maintained"
46,5,36,"Female","VR3","Maintained"
46,1,36,"Female","VR3","Maintained"
46,26,36,"Female","VR3","Maintained"
46,18,36,"Female","VR2","Maintained"
46,23,36,"Female","VR2","Maintained"
46,20,36,"Female","VR2","Maintained"
46,10,36,"Female","VR2","Maintained"
46,13,36,"Female","VR2","Maintained"
46,8,36,"Female","VR1","Maintained"
46,18,36,"Female","VR1","Maintained"
46,20,36,"Female","VR2","Maintained"
46,10,36,"Female","VR2","Maintained"
46,2,36,"Female","VR2","Maintained"
46,20,36,"Female","VR2","Maintained"
46,2,36,"Female","VR3","Maintained"
46,37,36,"Female","VR1","Maintained"
46,38,36,"Female","VR1","Maintained"
46,13,36,"Female","VR3","Maintained"
46,23,36,"Female","VR2","Maintained"
46,23,36,"Female","VR3","Maintained"
46,23,36,"Female","VR1","Maintained"
46,16,36,"Female","VR1","Maintained"
46,33,36,"Female","VR1","Maintained"
46,30,36,"Female","VR1","Maintained"
46,21,36,"Female","VR2","Maintained"
46,2,36,"Female","VR2","Maintained"
46,17,36,"Female","VR1","Maintained"
46,27,36,"Female","VR1","Maintained"
46,25,36,"Female","VR2","Maintained"
46,10,36,"Female","VR2","Maintained"
46,18,36,"Female","VR2","Maintained"
46,8,36,"Female","VR2","Maintained"
46,22,36,"Female","VR1","Maintained"
