Import_Date,ISID,Project,Protein,Modality,Control_Type,Stress_Condition,Temp_C_,Time_Days_,Well_ID,Protein_Conc_mg_mL_,Sample_Name,Notebook_,pH,Buffer,Arginine_mM_,NaCl_mM_,PS80_,Sucrose_,Trehalose_,Additional_Excipient_Name,Additional_Excipient_Unit,Additional_Excipient_Conc,CE_SDS_NR_Purity_Sum,CE_SDS_NR_chg_Purity,CE_SDS_NR_Abs_chg_Purity_,CE_SDS_Red_Purity_Main_Peak,CE_SDS_Red_Purity_Sum,CE_SDS_Red_chg_Purity,CE_SDS_Red_Abs_chg_Purity_,UV_Vis_A350_A500,cIEF_Main,cIEF_Acidic,cIEF_Basic,cIEF_chg_Main,cIEF_chg_Acidic,cIEF_chg_Basic,cIEF_Abs_chg_Main_,cIEF_Abs_chg_Acidic_,cIEF_Abs_chg_Basic_,DSF_Tm1_C_,DSF_Tm2_C_,FC_Initial_0_22_m_conc_cells_mL_,FC_Initial_0_45_m_conc_cells_mL_,FC_Initial_0_88_m_conc_cells_mL_,FC_Initial_1_m_conc_cells_mL_,FC_Initial_1_35_m_conc_cells_mL_,FC_Initial_2_m_conc_cells_mL_,FC_Initial_5_m_conc_cells_mL_,FC_Initial_10_m_conc_cells_mL_,FC_Initial_25_m_conc_cells_mL_,FC_Stress_0_22_m_conc_cells_mL_,FC_Stress_0_45_m_conc_cells_mL_,FC_Stress_0_88_m_conc_cells_mL_,FC_Stress_1_m_conc_cells_mL_,FC_Stress_1_35_m_conc_cells_mL_,FC_Stress_2_m_conc_cells_mL_,FC_Stress_5_m_conc_cells_mL_,FC_Stress_10_m_conc_cells_mL_,FC_Stress_25_m_conc_cells_mL_,AVG_2_UM,AVG_5_UM,AVG_25_UM,AVG_2_50_UM,AVG_100_UM,AVG_PARTICLE_COVERAGE_,RP_UPLC_Main,RP_UPLC_Pre_Peak,RP_UPLC_Post_Peak,RP_UPLC_chg_Main,RP_UPLC_chg_Pre_Peak,RP_UPLC_chg_Post_Peak,RP_UPLC_Abs_chg_Main_,RP_UPLC_Abs_chg_Pre_Peak_,RP_UPLC_Abs_chg_Post_Peak_,UP_SEC_Monomer,UP_SEC_LMW,UP_SEC_HMW,UP_SEC_chg_Monomer,UP_SEC_chg_LMW,UP_SEC_chg_HMW,UP_SEC_Abs_chg_Monomer_,UP_SEC_Abs_chg_LMW_,UP_SEC_Abs_chg_HMW_,BATCH_BIOREG_ID,C_BIOREG_ID,FRAMEWORK,MERCK_NAME,PI,MW,IMPORTED_DATA_FILE_NAME,TARGETS,REAGENT_TYPE,Simplified_Excipients,1st_Excipient_in_Sample,2nd_Excipient_in_Sample,_Conc_for_Excipient1,Origin_of_data
12/14/2023,jarvcass,FAP-TriNKET,DAB014071,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C07,1.0,DAB014071_C07,NB-jarvcass-5073893-0001,6.5,Citrate,0,75,0.0,0.0,0,,,,91.2,,,54.39,95.86,,,0.0555,,,,,,,,,,70.0,77.2,96547.8,1408.8,237.6,84.9,17.0,0.0,0.0,0.0,,5380.1,1459.6,288.5,118.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,93.49,1.22,5.29,-3.18,0.9,2.28,3.18,0.9,2.28,DAB014071,DAB014071,Humanized,AB3252_F3_(BCC.MVR002.11D8_VH_D88A)_FAb_A49_M/I_NKG2D_LH_ScFv,8.42,123574.7208,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014071,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C08,1.0,DAB014071_C08,NB-jarvcass-5073893-0001,5.0,Histidine,0,75,0.0,0.0,0,,,,93.8,,,44.29,89.28,,,0.0581,,,,,,,,,,60.7,66.1,594690.9,1341.4,237.7,84.9,17.0,0.0,0.0,0.0,,60710.4,6381.6,1357.8,661.9,135.8,84.9,0.0,0.0,,,,,,,,,,,,,,,,,85.05,1.87,13.08,-11.62,1.55,10.07,11.62,1.55,10.07,DAB014071,DAB014071,Humanized,AB3252_F3_(BCC.MVR002.11D8_VH_D88A)_FAb_A49_M/I_NKG2D_LH_ScFv,8.42,123574.7208,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014071,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C09,1.0,DAB014071_C09,NB-jarvcass-5073893-0001,5.5,Histidine,0,75,0.0,0.0,0,,,,94.5,,,54.12,99.52,,,0.0571,,,,,,,,,,66.6,68.9,499211.1,899.9,0.0,0.0,0.0,0.0,0.0,0.0,,44653.5,6415.4,1120.2,373.4,84.9,33.9,0.0,0.0,,,,,,,,,,,,,,,,,92.65,1.18,6.17,-4.02,0.86,3.16,4.02,0.86,3.16,DAB014071,DAB014071,Humanized,AB3252_F3_(BCC.MVR002.11D8_VH_D88A)_FAb_A49_M/I_NKG2D_LH_ScFv,8.42,123574.7208,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014071,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C10,1.0,DAB014071_C10,NB-jarvcass-5073893-0001,6.0,Histidine,0,75,0.0,0.0,0,,,,91.1,,,55.27,100.0,,,0.0605,,,,,,,,,,68.4,75.3,487176.2,1154.6,118.9,0.0,0.0,0.0,0.0,0.0,,47793.6,5719.6,814.7,390.4,84.9,17.0,0.0,0.0,,,,,,,,,,,,,,,,,94.16,0.95,4.89,-2.51,0.63,1.88,2.51,0.63,1.88,DAB014071,DAB014071,Humanized,AB3252_F3_(BCC.MVR002.11D8_VH_D88A)_FAb_A49_M/I_NKG2D_LH_ScFv,8.42,123574.7208,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014071,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C11,1.0,DAB014071_C11,NB-jarvcass-5073893-0001,6.5,Histidine,0,75,0.0,0.0,0,,,,82.8,,,55.64,100.0,,,0.0657,,,,,,,,,,69.9,75.0,448766.9,1901.7,186.8,84.9,0.0,0.0,0.0,0.0,,27426.9,3394.4,695.9,305.5,67.9,17.0,0.0,0.0,,,,,,,,,,,,,,,,,91.65,4.05,4.29,-5.02,3.73,1.28,5.02,3.73,1.28,DAB014071,DAB014071,Humanized,AB3252_F3_(BCC.MVR002.11D8_VH_D88A)_FAb_A49_M/I_NKG2D_LH_ScFv,8.42,123574.7208,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014071,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,D02,1.0,DAB014071_D02,NB-jarvcass-5073893-0001,5.5,Histidine,0,0,0.02,7.0,0,,,,99.1,,,54.53,99.65,,,0.0571,,,,,,,,,,70.8,78.5,96698.5,1256.0,271.6,135.8,17.0,0.0,0.0,0.0,,289552.2,8164.8,1086.4,424.4,152.8,50.9,17.0,0.0,,,,,,,,,,,,,,,,,95.52,0.89,3.59,-1.15,0.57,0.58,1.15,0.57,0.58,DAB014071,DAB014071,Humanized,AB3252_F3_(BCC.MVR002.11D8_VH_D88A)_FAb_A49_M/I_NKG2D_LH_ScFv,8.42,123574.7208,,"FAP_H, NKG2D_H",BsAb,PS80,-,PS80,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014071,BsAb,SINGLE CONTROL,Thermal Stress,5.0,10.0,H02,1.0,DAB014071_H02,NB-jarvcass-5073893-0001,5.0,Acetate,0,0,0.0,0.0,0,,,,99.3,,,58.16,99.63,,,0.0478,,,,,,,,,,,,752340.7,11921.2,1783.1,849.1,169.8,101.9,34.0,17.0,,88052.4,14341.6,1629.3,611.0,118.8,33.9,0.0,0.0,,,,,,,,,,,,,,,,,96.67,0.32,3.01,0.0,0.0,0.0,0.0,0.0,0.0,DAB014071,DAB014071,Humanized,AB3252_F3_(BCC.MVR002.11D8_VH_D88A)_FAb_A49_M/I_NKG2D_LH_ScFv,8.42,123574.7208,,"FAP_H, NKG2D_H",BsAb,,-,-,0,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014071,BsAb,SINGLE CONTROL,Thermal Stress,5.0,10.0,H03,1.0,DAB014071_H03,NB-jarvcass-5073893-0001,5.5,Histidine,0,0,0.0,7.0,0,,,,95.8,,,54.51,99.25,,,0.0494,,,,,,,,,,,,293182.9,12409.0,2953.7,1510.8,288.6,50.9,0.0,0.0,,114483.0,7858.5,1714.3,814.7,237.6,152.8,33.9,17.0,,,,,,,,,,,,,,,,,97.39,0.31,2.3,0.72,-0.01,-0.71,0.72,0.01,0.71,DAB014071,DAB014071,Humanized,AB3252_F3_(BCC.MVR002.11D8_VH_D88A)_FAb_A49_M/I_NKG2D_LH_ScFv,8.42,123574.7208,,"FAP_H, NKG2D_H",BsAb,,-,-,0,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,B02,1.0,DAB014072_B02,NB-jarvcass-5073893-0001,5.0,Acetate,0,0,0.0,0.0,0,,,,93.6,,,45.57,98.73,,,0.0529,23.73,71.26,5.01,-22.01,24.94,-2.93,22.01,24.94,2.93,68.2,77.8,6143.8,1374.7,322.5,169.7,50.9,17.0,0.0,0.0,,19195.3,2477.9,356.4,169.7,17.0,0.0,0.0,0.0,,,,,,,,89.22,2.52,8.26,,,,,,,95.21,0.93,3.86,-3.11,0.93,2.18,3.11,0.93,2.18,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,,-,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,B03,1.0,DAB014072_B03,NB-jarvcass-5073893-0001,5.5,Acetate,0,0,0.0,0.0,0,,,,95.5,,,45.98,98.45,,,0.0542,24.19,70.92,4.88,-21.55,24.6,-3.06,21.55,24.6,3.06,69.3,76.8,8163.5,1171.1,203.7,135.8,33.9,0.0,0.0,0.0,,33163.8,2817.4,373.4,220.6,33.9,0.0,0.0,0.0,,,,,,,,88.76,2.5,8.75,,,,,,,96.73,0.84,2.43,-1.59,0.84,0.75,1.59,0.84,0.75,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,,-,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,B04,1.0,DAB014072_B04,NB-jarvcass-5073893-0001,6.0,Acetate,0,0,0.0,0.0,0,,,,94.5,,,45.75,98.16,,,0.0573,25.05,70.24,4.71,-20.69,23.92,-3.23,20.69,23.92,3.23,69.6,76.5,119271.6,2732.7,339.5,84.9,0.0,0.0,0.0,0.0,,16445.9,2953.1,441.3,152.7,50.9,17.0,0.0,0.0,,,,,,,,88.42,2.46,9.12,,,,,,,97.36,0.82,1.82,-0.96,0.82,0.14,0.96,0.82,0.14,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,,-,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,B05,1.0,DAB014072_B05,NB-jarvcass-5073893-0001,5.5,Citrate,0,0,0.0,0.0,0,,,,94.4,,,45.45,98.27,,,0.055,21.67,74.17,4.16,-24.07,27.85,-3.78,24.07,27.85,3.78,67.9,77.9,144916.0,10862.8,882.6,305.5,101.8,67.9,0.0,0.0,,6211.7,1035.3,254.6,152.7,33.9,17.0,0.0,0.0,,,,,,,,88.69,1.64,9.67,,,,,,,96.13,0.34,3.53,-2.19,0.34,1.85,2.19,0.34,1.85,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,,-,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,B06,1.0,DAB014072_B06,NB-jarvcass-5073893-0001,6.0,Citrate,0,0,0.0,0.0,0,,,,87.4,,,44.61,97.07,,,0.055,17.68,78.77,3.55,-28.06,32.45,-4.39,28.06,32.45,4.39,68.9,76.5,168306.3,11151.4,848.7,390.4,186.7,50.9,17.0,0.0,,460445.5,26891.3,1867.5,713.0,152.8,34.0,17.0,0.0,,,,,,,,86.92,2.13,10.95,,,,,,,96.04,1.06,2.9,-2.28,1.06,1.22,2.28,1.06,1.22,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,,-,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,B07,1.0,DAB014072_B07,NB-jarvcass-5073893-0001,6.5,Citrate,0,0,0.0,0.0,0,,,,90.3,,,41.57,93.62,,,0.0546,15.87,80.53,3.6,-29.87,34.21,-4.34,29.87,34.21,4.34,69.0,75.9,257591.1,31265.3,1850.1,882.6,101.8,50.9,0.0,0.0,,12762.9,5465.0,1272.9,373.4,33.9,33.9,0.0,0.0,,,,,,,,87.54,1.93,10.53,,,,,,,96.75,0.65,2.6,-1.57,0.65,0.92,1.57,0.65,0.92,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,,-,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,B08,1.0,DAB014072_B08,NB-jarvcass-5073893-0001,5.0,Histidine,0,0,0.0,0.0,0,,,,87.5,,,43.25,92.14,,,0.0583,27.52,64.65,7.83,-18.22,18.33,-0.11,18.22,18.33,0.11,63.0,71.0,76765.6,30567.1,11948.5,8316.4,3207.8,1374.8,203.7,33.9,,92924.9,39648.0,15343.2,10149.6,4192.2,1289.9,118.8,0.0,,,,,,,,89.14,2.67,8.2,,,,,,,94.84,0.89,4.26,-3.48,0.89,2.58,3.48,0.89,2.58,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,,-,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,B09,1.0,DAB014072_B09,NB-jarvcass-5073893-0001,5.5,Histidine,0,0,0.0,0.0,0,,,,97.9,,,44.12,98.65,,,0.0584,28.14,64.84,7.02,-17.6,18.52,-0.92,17.6,18.52,0.92,66.7,75.3,174507.5,5482.5,712.9,322.5,50.9,17.0,0.0,0.0,,27562.5,4871.0,763.7,356.4,118.8,33.9,0.0,0.0,,,,,,,,89.68,2.09,8.23,,,,,,,95.67,0.45,3.88,-2.65,0.45,2.2,2.65,0.45,2.2,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,,-,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,B10,1.0,DAB014072_B10,NB-jarvcass-5073893-0001,6.0,Histidine,0,0,0.0,0.0,0,,,,95.9,,,44.96,98.03,,,0.0628,29.59,64.08,6.33,-16.15,17.76,-1.61,16.15,17.76,1.61,68.8,76.4,116230.0,4141.4,424.3,305.5,186.7,101.8,17.0,17.0,,462533.9,10135.5,1680.8,1120.5,577.2,169.8,34.0,0.0,,,,,,,,90.03,1.96,8.01,,,,,,,97.64,0.39,1.96,-0.68,0.39,0.28,0.68,0.39,0.28,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,,-,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,B11,1.0,DAB014072_B11,NB-jarvcass-5073893-0001,6.5,Histidine,0,0,0.0,0.0,0,,,,97.2,,,45.47,98.74,,,0.0638,27.61,66.13,6.26,-18.13,19.81,-1.68,18.13,19.81,1.68,70.4,76.9,57197.5,7281.2,916.5,373.4,33.9,17.0,0.0,0.0,,111168.4,43160.5,19535.1,13934.2,6551.3,3394.5,356.4,67.9,,,,,,,,89.88,2.05,8.07,,,,,,,97.85,0.46,1.69,-0.47,0.46,0.01,0.47,0.46,0.01,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,,-,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C02,1.0,DAB014072_C02,NB-jarvcass-5073893-0001,5.0,Acetate,0,75,0.0,0.0,0,,,,92.6,,,45.17,98.76,,,0.0529,17.57,77.02,5.42,-28.17,30.7,-2.52,28.17,30.7,2.52,64.5,76.2,6822.7,1086.2,237.6,118.8,50.9,17.0,0.0,0.0,,9809.8,1765.1,407.3,203.7,50.9,17.0,0.0,0.0,,,,,,,,87.65,2.36,9.98,,,,,,,90.14,0.96,8.9,-8.18,0.96,7.22,8.18,0.96,7.22,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C03,1.0,DAB014072_C03,NB-jarvcass-5073893-0001,5.5,Acetate,0,75,0.0,0.0,0,,,,92.1,,,45.73,99.12,,,0.0542,18.39,77.82,3.79,-27.35,31.5,-4.15,27.35,31.5,4.15,67.2,77.4,5329.2,356.4,84.9,17.0,0.0,0.0,0.0,0.0,,8112.6,1731.1,152.7,84.9,67.9,17.0,0.0,0.0,,,,,,,,88.34,2.41,9.25,,,,,,,92.8,1.01,6.19,-5.52,1.01,4.51,5.52,1.01,4.51,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C04,1.0,DAB014072_C04,NB-jarvcass-5073893-0001,6.0,Acetate,0,75,0.0,0.0,0,,,,95.0,,,44.95,98.84,,,0.0561,18.56,77.74,3.69,-27.18,31.42,-4.25,27.18,31.42,4.25,68.4,76.4,8163.5,933.5,152.7,84.9,0.0,0.0,0.0,0.0,,6042.0,814.7,84.9,33.9,17.0,0.0,0.0,0.0,,,,,,,,88.17,2.45,9.38,,,,,,,95.22,1.09,3.69,-3.1,1.09,2.01,3.1,1.09,2.01,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C05,1.0,DAB014072_C05,NB-jarvcass-5073893-0001,5.5,Citrate,0,75,0.0,0.0,0,,,,96.9,,,46.01,99.31,,,0.0556,18.05,78.3,3.65,-27.69,31.98,-4.29,27.69,31.98,4.29,67.3,77.8,15325.7,3920.5,509.2,186.7,17.0,17.0,0.0,0.0,,9826.7,1595.4,203.7,101.8,50.9,17.0,0.0,0.0,,,,,,,,87.48,1.97,10.55,,,,,,,94.36,0.78,4.86,-3.96,0.78,3.18,3.96,0.78,3.18,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C06,1.0,DAB014072_C06,NB-jarvcass-5073893-0001,6.0,Citrate,0,75,0.0,0.0,0,,,,94.6,,,45.53,98.08,,,0.0555,16.7,80.07,3.23,-29.04,33.75,-4.71,29.04,33.75,4.71,68.9,75.7,8231.4,1748.1,373.4,169.7,33.9,17.0,17.0,0.0,,3699.9,729.8,237.6,135.8,67.9,17.0,0.0,0.0,,,,,,,,86.92,2.51,10.57,,,,,,,95.0,1.62,3.38,-3.32,1.62,1.7,3.32,1.62,1.7,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C07,1.0,DAB014072_C07,NB-jarvcass-5073893-0001,6.5,Citrate,0,75,0.0,0.0,0,,,,93.6,,,44.0,97.21,,,0.056,15.14,81.89,2.97,-30.6,35.57,-4.97,30.6,35.57,4.97,69.2,75.7,18584.3,6025.0,1646.3,899.5,152.7,67.9,0.0,0.0,,1883.9,458.2,271.5,186.7,33.9,33.9,0.0,0.0,,,,,,,,86.85,2.19,10.96,,,,,,,96.51,1.05,2.44,-1.81,1.05,0.76,1.81,1.05,0.76,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C08,1.0,DAB014072_C08,NB-jarvcass-5073893-0001,5.0,Histidine,0,75,0.0,0.0,0,,,,95.8,,,42.05,96.62,,,0.0592,20.0,72.58,7.42,-25.74,26.26,-0.52,25.74,26.26,0.52,59.8,73.4,10879.0,1069.2,67.9,33.9,17.0,17.0,0.0,0.0,,14833.5,3682.9,1069.2,628.0,220.6,50.9,0.0,0.0,,,,,,,,85.81,3.03,11.16,,,,,,,81.95,1.59,16.45,-16.37,1.59,14.77,16.37,1.59,14.77,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C09,1.0,DAB014072_C09,NB-jarvcass-5073893-0001,5.5,Histidine,0,75,0.0,0.0,0,,,,96.9,,,45.2,98.9,,,0.0582,21.3,73.17,5.52,-24.44,26.85,-2.42,24.44,26.85,2.42,63.8,76.8,20519.2,2511.9,322.5,203.7,33.9,17.0,0.0,0.0,,18160.1,3122.9,492.2,254.6,50.9,33.9,0.0,0.0,,,,,,,,88.11,2.08,9.81,,,,,,,91.94,0.71,7.35,-6.38,0.71,5.67,6.38,0.71,5.67,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C10,1.0,DAB014072_C10,NB-jarvcass-5073893-0001,6.0,Histidine,0,75,0.0,0.0,0,,,,94.1,,,46.37,99.23,,,0.0647,21.52,73.87,4.61,-24.22,27.55,-3.33,24.22,27.55,3.33,66.7,76.1,154489.9,10642.2,712.9,322.5,101.8,33.9,0.0,0.0,,72642.8,10149.6,2783.5,1646.3,678.9,356.4,33.9,0.0,,,,,,,,89.47,1.8,8.73,,,,,,,95.4,0.53,4.08,-2.92,0.53,2.4,2.92,0.53,2.4,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
12/14/2023,jarvcass,FAP-TriNKET,DAB014072,BsAb,SINGLE CONTROL,Thermal Stress,50.0,10.0,C11,1.0,DAB014072_C11,NB-jarvcass-5073893-0001,6.5,Histidine,0,75,0.0,0.0,0,,,,95.3,,,45.77,97.85,,,0.0705,21.13,74.59,4.28,-24.61,28.27,-3.66,24.61,28.27,3.66,68.4,76.5,83861.5,8299.6,1306.9,729.8,169.7,67.9,33.9,0.0,,6636.0,1442.6,492.2,390.4,186.7,84.9,0.0,0.0,,,,,,,,89.07,1.79,9.14,,,,,,,97.2,0.56,2.24,-1.12,0.56,0.56,1.12,0.56,0.56,DAB014072,DAB014072,Humanized,AB3233_F3'_VL-VH scFv (MVR002.38H3.1E1_(DAB006522_DP))_A49_M/I_NKG2D_FAb,8.29,124335.4526,,"FAP_H, NKG2D_H",BsAb,NaCl 75 mM,NaCl 75 mM,-,1,Protein Formulation Characterization Summary
